artist_id,artist_mbid,artist_7did,artist_name
'ARDINVM1187B98A6C1','6a8dba8c-b52f-405a-8737-eca91d4d82fa',41438,'Marc Lavoine'
'ARA8O8L1187B9AD61D','c6177e77-151d-422d-bc87-57ae21d2780e',6243,'Professor Longhair'
'ARJVTRE1187B9959C0','3cc3942d-bbfc-446d-a8f4-f0e1e238ca86',36252,'Foghat'
'ARHMZAR1187B9B077C','623a98fb-9e9c-4646-ad6e-6b22103867e3',99237,b"Brian Auger's Oblivion Express"
'ARE7FPO1187B9AF7CF','28a63613-d693-43e0-90c9-030475e4c7e0',42813,'Kommunity FK'
'AROCP781187B98E2A3','2972f54d-aa74-4b6a-a719-49e2c22277f6',20074,'Tim Hughes'
'ARH9GD41187FB37E0F','99298e13-87d6-4f0c-9334-d327d73f83c0',10867,'Stephen Marley / Damian Marley'
'AR9HABI1187FB3ACAA','aff932c2-ec30-4ee9-9125-5f761aae61a4',16475,'Red Foley'
'ARRCDBV12454A42B90','',62870,'Manolis Famellos & I Podilates'
'ARO762K1187FB46BCD','4179a944-8e24-4dd9-9739-d889c636d22',483186,'Annie Blanchard'
'ARKFEHQ11F50C47E43','',7019,'George Dalaras'
'ARA2ZTN1187B98E3ED','e405ae2e-46cd-4298-af9e-9e2fbd8e6283',52577,'This Moment'
'AROPZYT11F4C83EFFA','',7846,'J.C. Lodge'
'ARJPUZC1187B99A8F6','290e5027-9773-4540-9b37-33ef4faff4ff',204760,'Mike Brooks'
'ARZJ4MI1187B9AF5AF','5e5480be-eded-44ad-9c45-f6136ec2f5d',8251,'Reel Big Fish'
'ARTO9UO1187B9B2D47','f049a6e9-437a-48cc-9d88-33b470030889',67121,'Mystery'
'AR4IFI31187FB3A953','60c874a1-dc84-4b80-ad88-e35430417dc',341205,'Cats In Boots'
'ARMH10M1187FB4184F','3ca0ef91-3297-4ef8-a99a-1c1a54dc8ac7',12827,'Firehouse'
'ARGNQED1241B9C4237','0fd7080b-87b6-46bb-a408-f92d2b079f7c',337700,'Youves'
'ARTPGR61187B98B0F6','ae45c35a-5eda-4536-bb7f-ece636058c44',7760,'Thriller U'
'AR1Q25M1187B9B0D73','a8ebde98-7e91-46c7-992c-90039ba42017',10815,'De La Soul / MF Doom'
'AR77B521187FB4CC70','6532800a-a00f-424e-8328-36c7c1c864cc',9554,'Lennie Tristano'
'ARH0ZIQ1187B99EC94','ea8c3d8d-6993-42b3-8b72-860bec8e327f',181237,'Cotton Candy'
'ARQQP3Z1187FB5707','9d0828bc-702d-4c89-b66f-4954958b8e11',35321,'Bert Kaempfert'
'ARPRQSD12086C16679','0d435ae7-d20d-46cd-a8f1-0ec51cb0b2b2',438284,'The Incurables'
'ARZ39UI1187B989289','97e8fb6a-4272-46f4-8c22-e74c038195b6',1397,'Izzy Stradlin And The Ju Ju Hounds'
'ARSPUHE1187B99DB8A','625e171a-6bca-4f91-9b78-7078ef52ab25',54843,'Frank Marino & Mahogany Rush'
'AR8IEZO1187B99055E','4210c92d-09ad-45c0-8fad-3dc9590fa296',133897,'Marc Shaiman'
'ARWBZWU1187B98F7F','b1aa7d83-d9b8-4f1c-9de8-07dde1a5fc8a',268125,'Jimmy Herring'
'AR5ZY7R1187B996302','6012d5d3-19ba-4df8-8b71-5122b10c68e9',330350,'The Continentals'
'ARTDQRC1187FB4EFD4','d5be5333-4171-427e-8e12-732087c6b78e',15260,'Black Eyed Peas / Terry Dexter'
'ARGXJRQ1241B9C5FDE','',432798,'Charlie Khan'
'AR7358P1187B9B6880','6d2a9594-ebcf-4e0d-88d4-49809a440652',465464,'Lexi'
'AR1NRA91187FB404C3','d455fa0b-9e76-40d7-b96e-337bb01de3b3',67676,'Jazzy '
'ARLI9NJ1187B9911F','b53a265c-a2a4-494e-97ba-d8c8c0a846e7',78200,'Vodka Collins'
'AR7MNIX1187B9A2A68','d576231e-c0b6-4a42-a4f4-011f06b9095c',291548,'Tyrone Wells'
'ARBD4QW1187FB42153','b9a20306-a4f5-4d3c-8680-e9cdc7e3af5',54554,'Scar Symmetry'
'AR4GAFY1187B9B639D','dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3',136,'B.B. King'
'ARY4M3J1187B9AC94C','95f9b1a1-dc0c-4440-9cd3-225aaba246ee',34729,'John Sebastian'
'ARUTEVU1187B9ACAF9','04591295-6d94-45cb-b6c7-1ae17c6f380e',10921,'Lifehouse'
'AR6Z6BW1187B9ACD69','89a879e1-d133-4ccb-87ae-3eedee44a05e',55369,'The Ruby Suns'
'ARG37DA1187B9A47FF','f40e4fd0-e032-40f2-a2da-e411ebc8a4b3',391167,'Morgion'
'ARVUN5F1187FB4CCC7','0d85b9f2-802d-48bb-aa85-6a9668869053',7537,'Beenie Man Featuring Janet Jackson'
'ARJ9DSA1187B990E00','4756395c-57ed-4a63-afb2-01117f14dff6',1633,'John Mayall & The Bluesbreakers'
'AR1F3IJ1187B9980B4','5dbf3121-3258-4a78-b317-aa0a636ae958',338803,'The Galactic Heroes'
'ARBXODO1241B9C6C6F','',71007,'Ismael Due\xc3\xb1as'
'ARYLG3I119B8668696','49dcac74-58e0-4fed-aa33-caedc5100c37',179268,b"Rockin' Dopsie_ Jr."
'AR25LGJ1187B9B2492','b4745bd1-5db8-4523-8986-e09e3c1f3127',9546,'Sir Douglas Quintet'
'ARYLQVR11F50C4EFC2','',409650,'Saman'
'ARW4ZCO1187B9B22D3','8a394e18-28d3-49a1-a96e-ac5414fdf020',50048,'AFS'
'ARE17W51187FB5381','3ab20833-bea6-4972-9e83-14599e3666a1',230367,'Smart Alex'
'AR4C7UZ1187B9AB278','61351570-0471-4e00-b427-284e2401a920',8536,'She Satellites'
'ARIGY9P1187B9B6428','1872bc51-fda2-4976-9042-1d785812c464',44439,'Ancient Astronauts'
'ARQGNEN1187FB4494C','aa179aa4-5bfc-4814-b113-a6476fe26cbc',4981,'Gabinete Caligari'
'ARVYDAQ1187FB43338','34cfa9c6-4a33-4101-8014-2390512e1619',103826,'Teijo Joutsela and Humppa-Veikot'
'ARQIAEA1187FB4F9F9','281e12a2-ad6e-46e8-b813-bdcbbea5e35e',144800,'Laidback Luke & Diplo'
'AR0OTEX1187FB3600D','c152ed9f-7a4c-4006-af2d-ed8b7126b0a0',45839,'Los Del Rio'
'ARUGX5X1187FB468C4','eb28e896-59b8-41df-b3c2-148e68ce03e',12853,'Dino'
'ARSNTX51187B989CA2','0a7223cc-21c5-497c-aa15-599967bbae0d',9905,'Tsar'
'ARLYPKH1241B9C7185','',418456,'Ketty D'
'ARW2DG51187B9A170F','c736d2e3-b1d2-4ae7-8f83-63af4e1c1de1',251526,'Ana Popovic'
'ARCCK7B1187B994F9D','1a1d13b8-5676-40fb-807c-c4c7ed9d9833',13994,'Paul Glazby'
'ARUVPCM1187FB5C281','c210bb60-a9a4-4be6-8e5b-f8512bdc5ea5',252877,'Attack Attack'
'ARUZD301187FB4AC65','2b32e148-fe00-4eee-95fb-0217d2a5e246',436847,'Ronny Eriksson'
'ARN4MQP1187FB40F7D','cf093402-ed70-46f4-87a2-cdb1cb0e629d',39770,'Richard Lloyd'
'AR0WM6W1187FB46730','f44e637e-77e6-45f3-afd7-8a5b54b51d30',407540,'Marc Et Claude'
'ARDL03L1187B997FBE','0131ab18-a638-49c7-8412-4f726e387e3f',163429,'Fl\xc3\xa4skkvartetten / Th\xc3\xa5str\xc3\xb6m'
'AROBQ0B1187FB404F6','f1e23fa9-87f0-44ed-a46d-c91f72a9bbd8',39368,'Walter Jackson; Arranged & conducted by Riley Hampton'
'ARY7ERS1187B9903AE','d2efd2a4-4251-4260-8aaf-2ba6910713f7',108900,'Mark Ashley'
'AR93D4D1187FB3ACAD','4b0be624-6b87-47e8-bbf0-588a2c6c0439',1374,'J.J. Cale'
'ARWHM281187FB3D381','7b61cf8f-c042-4bd4-b64a-25cb40f3dd50',165269,'Souls Of Mischief'
'AR2KPDL1187B9A6BD8','9a6761de-e96b-40b5-ad55-9d5379de5df0',272362,'Andre Popp'
'ARUF32D1187B9B157E','d8d1b067-78bb-4db7-8f91-db2ff9a83ee5',37419,'Soilwork'
'ARH6VQG1187B9BA0FA','1668cadc-7c28-41b1-9589-235a65bac892',136167,'Photo Atlas'
'ARUKJUP12086C14589','8a5f2736-bcde-4a2e-8d50-72631d66a7ef',2799,'Ram\xc3\xb3n Vargas_ S\xc3\xa4ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer'
'ARDNUIN1187B98CB45','1f92d1d9-7b72-4774-9cf2-719b1203c0ff',17668,'C\xc3\xa2ndido'
'ARE9SYU1187B9B9838','44419ff2-0251-49ba-933b-b09733ff9ad',3369,'Jerry Reed'
'ARZOVCV11F4C83D9FA','',182552,'Bamberg Symphony Orchestra and Hans Swarowsky'
'ARWI6LR1187FB46E9F','8581affe-38e6-4659-b81b-6058ff40cf45',35531,'Richard Galliano'
'ARWJHW61187B98FA8E','07f9fb91-1147-4532-a522-ac36dacd1c72',15861,'Papa Wemba'
'ARJ1W5M1187FB458F3','dc73bb40-b697-4df9-a2ec-0555bebdba75',630,'Sweet'
'ARBEBBY1187B9B43D','5ca3f318-d028-4151-ac73-78e2b2d6cdcc',4996,'Tom Petty And The Heartbreakers'
'ARMLW331187B9923F9','60efff97-12e6-4cb4-a894-c738d3441ff3',403487,'DJ Ostkurve'
'ARMEUT11187B9BA155','92c1cbb9-84a0-414d-a88c-8a518a7c7ef0',796501,'Steve Riley & The Mamou Playboys'
'ARO89GU1187B98ADA2','3cc5d43f-4d2d-4eb5-9d60-52a1ab60715d',509823,'Reni'
'AR31G891187FB3892D','a8fee308-c305-4ca1-8d30-28d150a8d5f7',41564,'Laid Back'
'ARJXULI11F4C83C865','',201735,'B\xc3\xa9la Fleck'
'ARPKGV01187B9939F5','51106b49-ee75-4c3e-bbdf-1aaa3f53daa4',30637,'The Charms'
'ARBQPXY1187B98D67','cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81',31395,'Kris Kristofferson'
'ARADF5Q1187B98DAE7','7eebe1f6-c412-46ab-a831-c3ce91209b27',12112,'Francisco C\xc3\xa9spedes'
'ARKQ9JM1187FB57521','0506bf37-90d7-4654-9585-b4800dc945d5',17938,'A.Z.'
'ARH0NCL1187B99B41A','9f033b2f-3eb1-4f6e-90e2-ddfd694dbde8',49461,'Quadro Nuevo'
'ARX2DLI1187FB4DD03','f5b8ea5f-c269-45dd-9936-1fedf3c56851',12221,'The Presets'
'AR180PG1187B997BAE','56f9c028-eb08-47e6-81d0-640a60786edf',315456,'Donnie Brooks'
'AR1GNFR1187B9AD1FD','97e3f316-ec68-47f2-b870-bb4bd0a61f08',16949,'The Exies'
'ARNJVSL1187B99AFD4','5579a23d-c411-4930-987d-ff89d77c1c12',3618,'2raumwohnung'
'ARQPSAB1269FCD243F','',421739,'Acorps de Rue'
'ARGO67V1187B9968D2','47b8b42a-96e8-46fa-9ea6-70c5136ae971',11859,'Saosin'
'ARWG0541187FB364EC','5c6f6348-15b5-4eb5-a8ae-d8a3ee3354a1',26203,'Las Ketchup'
'ARYA9ZH119B8668A81','cd2c42c1-85de-4c54-87c6-d76f051e422f',452583,'Our Time Down Here'
'ARTE9CG1187B99B1AF','f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8',1304,'DMX'
'ARXCUQE1187B9ADD91','a6744983-be90-41b1-8541-2d8719b03ee7',20723,'Pee Wee King'
'ART09111187FB5BF48','ef354948-8135-45c0-b48e-9d82fa85e20f',124984,'Ty Herndon;Stephanie Bentley'
'ARFZNDU1187FB417FC','e22e9902-4415-4c7d-8527-32611bd603d1',508442,'X-Static'
'AR0NQD81187FB3AD13','b557566c-3987-4548-846a-a685ac096db7',4726,'Gary Morris'
'ARGXNS21187B999665','e2388d6b-e615-45ce-a3b1-f82d36b29269',22209,'Tina Britt'
'ARZJFLE12086C117FF','95f9f1ef-4c6b-4181-b33a-c1753b0faee1',313474,'MN'
'ARMBR4Y1187B9990E','d518ccb5-d04e-4fe4-bf04-3c306137f68f',198574,'David Martin'
'ARDDTL91187B9974A7','4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e',196711,'Warren Barfield'
'ARTJPHB1187B9968E5','6fca7e3e-d00c-45f0-aa94-c2992f637353',9907,'The Race'
'ARVNIVQ1250941026F','',36258,'Dylan Kuo'
'ARUZRFN1187B98AC05','2fa45bbb-0efb-4950-9d40-94bf23cbfec1',49956,'Bone Thugs-N-Harmony'
'ARO0EUG1187B9AC250','668e5c58-903a-4aee-ba0d-9166a3bba4cc',158022,'Portable'
'AR6WICD1187B998708','6035000d-b53b-4b01-b5a0-a7572c34e806',5354,'Christian McBride'
'ARMFOCL119B8668919','ede0d8a0-0b0a-4ded-ae3c-affba301dae8',252201,'String Trio Of New York'
'AR1ZYLH1187B98C159','3bdcd49d-212e-4f4f-877a-eac1e4a2bddc',2022,'Naughty By Nature;Naughty By Nature featuring Zhane'
'ART9VCW1187B9B6FE6','ab634a19-20e3-4801-975e-a230f899af8a',457862,'Lili Ivanova'
'ARZ2CX31187B991668','fd959f28-1d83-4366-9784-39dff4b0990c',261533,'Les Sexareenos'
'ARW90Y31187B98FC7C','8dc3c6f8-1c44-4e0b-b17b-de6650e43c19',7674,'Pinchers'
'ARDGBFI1269FCD6AA6','1b5001de-400a-406f-be12-160cf503854f',95538,'The Grease Band'
'ARMAOIY1187B9A3893','e91504af-0b68-4729-8184-f567016658ff',363158,'Jerry Yan'
'ARLDW2Y1187B9B544F','a13c01e2-7739-4b25-af65-38e2fcb560e2',50493,'Tommy James & The Shondells'
'AROGAPH1187B98CF9C','93942b87-215a-4626-b5ec-bf129d9fa2f6',162212,'Benabar'
'ARRPCKN1187FB5BA2F','c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4',19402,'Z.Z. Hill'
'AR16T2D1187B98ABF4','1c6ae3b3-0115-4305-9917-d042e830abf',336028,'Zimbabwe Legit'
'ARYVLXY1187FB373B0','f08c24b5-3374-42b2-a255-f27345cbd002',18003,'Maurane / Lara Fabian'
'AR0S7TA1187FB4D024','b202beb7-99bd-47e7-8b72-195c8d72ebdd',216,'Christina Aguilera'
'AR5RA3W1187B9B4A22','c2a1a86c-1219-4a03-b34b-e4db2506bcb0',356556,'Pepe Kalle'
'AR1WU211187FB57E2','7bf257bf-19a8-4205-8ae8-98511e50b719',35016,'Terry Riley'
'ARM5JLS1187FB3615','26fe36eb-fd75-4799-bf0f-fa502a7bcfe8',20804,'Tammy Wynette'
'ARH8B5X1187FB3B6C0','99b3468f-ade6-45b9-b3b8-edbcfd9d553a',471418,'Skeletonwitch'
'AR937CC1187B99B9B9','4a8caef2-56e4-4358-a66a-f2346bd7dfa5',163512,'Los Abuelos De La Nada'
'ARS2FUA1187B9ADABF','89210ca8-1641-4b84-b8f2-2be975d4d0a6',106460,'Indigenous'
'ARAPI451187B9B6E6F','5d8cd98d-0572-4fe8-8771-84b4eb9bf510',19772,'John Michael Talbot'
'ARGMRRK1187FB5BE1F','27035cde-f72e-47a6-bb8d-397fb4694b29',82038,'Dean Elliott And His Big Band'
'ARHU9211187B9B7E0E','e1564e98-978b-4947-8698-f6fd6f8b0181',14091,'Fort Minor (Featuring Mr. Hahn)'
'ARMFGS71187B98ED03','b8282669-ab13-40c2-a01e-acbb9cf64981',97850,'liquid soul & freq'
'AR0I2BV1187FB3D89F','d19d707a-24e4-4295-a801-f491af5aa855',529781,'Enslavement Of Beauty'
'ARVSDB11187FB4270','1d5d9b06-1b0b-4c40-8481-bad62e03b4a',35098,'The Creation'
'ARU24791187B996E24','6a804745-1926-4f05-9c9c-9c9f39d74fac',245527,'Prisma'
'ARDL6T21187FB36FDD','f5133038-c9d7-4fa2-8ec4-a44199571e25',168176,'Clifton Chenier'
'ARJR7S11187FB36A2A','2fdc1bf8-97cb-4b93-962f-d5ae29913433',118935,'The Forms'
'ARGXLDE1187B99244E','3b45a36d-b072-46af-9ed4-c9539fa5bbca',169422,'Zen Lemonade'
'ARNE16X1187B9B2DEE','2caa54a7-b08c-41da-b892-3a41abe778be',95,'Jimmy Cliff'
'ARVNBNU1252CCFA156','',37807,'Larry The Cable Guy'
'ARK8EHO1187B9B71D1','f22e793d-9a7e-4ec9-9d86-7a8528688abd',539,'Shamen'
'AR58SW81187B992CA0','d42493e3-cbed-4537-81d7-895a3654b3f4',250446,'Zeltinger Band'
'AREDTTS1187FB5357E','78888ffe-960c-407f-8a0e-c7325f3c57c8',65333,'Eric Champion'
'ARMR44C1187FB433D2','4dfadf48-e15b-4fc2-a800-2b68702a72d5',16367,'Penguin Caf\xc3\xa9 Orchestra'
'AR0DTOH1187FB4B83A','b07d5aa9-936d-4860-bb06-3a4b4e0205ed',86722,'Eddie Henderson'
'ARXKVWH11F50C4974D','',181622,'Saarbr\xc3\xbccken Radio Symphony Orchestra'
'ARWBL9E1187FB4E695','da787ed8-f1c3-4b6c-a78b-0064526ea08a',54399,'Paul Brown'
'ARODMZJ1187B9ACE8E','8105e078-9b6e-4552-ba71-d260edb1bf1c',7603,'Terror Fabulous'
'AR53RLV1187FB39AA5','fbbad867-cff9-4974-9702-18bd252b04e7',66151,'Damone'
'AR6Q6PN1187B9A01E1','bb89afe4-81e8-45af-87bc-032703b7a953',-1,'Los Fernandos'
'ARQI3OI1187B99DB1A','85c88473-ef12-4873-9e3a-70dc06eebb9',50597,'G\xc3\xb6tterd\xc3\xa4mmerung'
'ARLKMZE1269FB37388','',153128,'Die Bandbreite'
'ARCYQ1P1187FB3F3CA','b36508f0-3ee0-40e7-beac-34a85d0143aa',60546,'The Twinkle Brothers'
'AR879VR1187FB4DC8','fa99afcf-4fab-4015-9f83-d1ca378bf99',91274,'The Kirkbys'
'AROSGVP1187B9B011F','530846f0-4098-4d33-bd8a-8611f823bf51',88121,'The Clancy Brothers'
'ARVBP9K1187FB48254','00b952be-6c97-4880-84f9-06de584b491',36514,'Cancer Bats'
'ARSZDAS11E2835C305','9cd93baa-6902-4c5f-89b2-b53da45eb57a',272395,'Emeneya'
'AR1NT3H1187B99F67','643cf4da-c41e-4986-89fe-d4a8b50acc32',97206,'Skrape'
'ARPJMMD1187FB4BD47','95b43d4c-2623-4331-a4ce-f121c6ed3295',169814,'Curt Bois'
'ARIF6IS1187B98FDE','eacf66a8-8ea0-41e4-879e-fcc61bcb03f0',111336,'Primordial'
'ART5MUE1187B98C961','65f4f0c5-ef9e-490c-aee3-909e7ae6b2a',27920,'Metallica'
'ARGLRBB12472CE2CFF','eabe48f3-c5aa-4200-b511-115334c97201',290526,'Rainer Bielfeldt'
'ARF3HEO1187B9AF2F4','1cef08dc-0429-4353-9916-9f6f421d61e9',5198,'Donnie McClurkin'
'ARG8DXO1187B9AF743','e54e065f-0ce6-4779-9a9a-afd7b997471f',517,'Less Than Jake'
'ARDM8331187B9B947E','21dcc3a2-9fc8-41d2-8736-cdcbde270f4c',110116,'Pedro Aznar'
'ARLZ6BF1187FB3DD6A','69737ebe-836c-40dc-a938-7e85688426ff',41481,'Alain Souchon'
'AR2D6TV1187B9B2FBF','',82740,'FIR'
'ARQL2SZ1187B99244','433cebcc-b3b3-4516-99ae-63aa991b1401',7201,'Nic Endo'
'ARKC83D1187B9AB367','c55b50e3-5f4e-461d-bf29-79d2c2c364c5',15749,'Bill & Gloria Gaither'
'AR6OPE31187B9B9CB7','039f02d8-f111-45b8-bbed-36084bcd775f',179496,'Los Hispanos'
'ARMB95F1187B9B5B93','ea6b7199-901d-4c0e-8242-6d7bc2bf62b7',1642,b"Cam'Ron / JR Writer"
'ARBHBE91187B9A1F58','6a60adeb-c68a-4efd-b16f-04da75a866a5',11139,'Jonny Lang'
'ARMY5XE1187FB38AF3','dcbb8de7-6574-4c14-a7c0-d2f6a1670fc9',21477,'Novembre'
'ARM578G1187B989000','80558d3c-659e-41e7-8ae9-b43ccf3b085d',367511,'Far Too Jones'
'ARBTD2Y1187B9B3EA5','d5bcf414-c219-4926-9604-91ea2efcecdc',128363,'Lincoln Center Jazz Orchestra'
'ARR6LWJ1187FB44C8','ea4dfa26-f633-4da6-a52a-f49ea4897b58',590,'R.E.M.'
'ARXX9J41187B9AE4D0','02808ac2-15ad-4997-a33c-00ae94203e89',52203,'King Diamond'
'ARG4KW31187FB51B7C','5cf54b1a-831f-4cfc-b946-41131c463fc1',22081,'Atomic Rooster'
'ARDMWZS1257509D66D','',570331,'Mickey And The Students'
'AR4FGSF1187FB528BE','320d40d6-28dd-42d7-b05f-7e6e8d399a2e',106093,'Mat Kearney'
'ARB0OOC1187B98B2C4','f106b6fd-55cd-487d-8d66-2e5db08278b',121649,'Lily Holbrook'
'AR828WL1187FB47E81','eeb78f0d-c8a2-449f-83f7-84c811976e47',418860,'M'
'ARODFDS1187FB57348','6bf591c4-b050-478e-9d9f-167394d66c90',227835,'Sergio Mendes / Black Eyed Peas'
'ARNLOX91187B990BFC','85a694a0-dde9-4d79-a3b5-11950be0f3de',167764,'Tabu Ley Rochereau'
'AR6KB411187FB40C09','1ffbde31-be62-404e-8b77-fcedc767cc71',41617,'Hubert Kah'
'ARV8LAR1187FB3DE2A','09ade3bd-b110-4277-b923-7dc32e6a3f92',36253,'Dokken'
'ARBVHDI1187FB436DF','742e54f5-debd-4fc1-a7c1-00edf9b673a5',52599,'Eyehategod'
'ARML3X41187FB35F2E','82eb8936-7bf6-4577-8320-a2639465206d',4260,'Jason Mraz'
'ARXGWNG1187FB503A5','ce29fa89-8aed-4f7b-8b3e-a34d0c9ed0c6',53731,'Ini Kamoze'
'ARK0BT61187B9ACEC2','a0955511-1324-4e9b-834f-e1e140502850',10934,'Monster Magnet'
'ARMGJ1W1187FB53EEC','ff70719e-4cbe-423d-a06d-7e3a7d5fcd5c',180510,'Unison'
'ARGREXL1187FB3FC9','e252742b-617b-430a-b1e0-bfb2e7d32028',521928,'Coven'
'ARZJI9C11C8A4178F2','927595dd-568c-44a8-97d8-d5110c5f1b84',295614,'Petrol'
'ARTM0RS1187B9A0BE6','2d5fbbfd-27a7-4b74-848a-2b1f24fa1d0a',7699,'Super Cat'
'AR1N6N61187FB4E25E','915f84de-eac2-4e78-99ad-9ab6e2c50af6',740906,'Mongo Santamaria Orchestra'
'ARNEPDO121318C580C','f323862f-df56-4a34-a256-dd6dfefdb416',25409,'The Tamperer'
'ARXLX5L1187FB47BED','b73a8f36-1f3f-4198-9c85-c93edae15113',4836,'Crazy Horse'
'AR1XZ0N1187B9941D5','e93966d0-eede-4210-9887-b071e6bf593',2835,'Noah Lewis'
'ARYRDLN12592CDBB85','2834bd83-3101-45c0-9ae3-c2d9cea20415',258782,'V V Brown'
'ARKOVFX11EBCD75758','',502447,'Terje Lie'
'ARCXCUP122988EF596','',137698,b"Blindman's Sun"
'ARGNZOL1187FB5CE7C','c1ad2464-8049-4283-9f7b-0f9796af2938',4888,'Fernando Ortega'
'ARZNQEM11F4C83B660','',8388,'Les Paul and Mary Ford'
'ARRXPRY1187B9A8B34','a1be513e-35e5-47b0-8b73-7476378384aa',292160,'Gran Coquivacoa_ Neguito Borjas'
'ARYBGMF1187FB4D82C','c7cb9a2e-ff57-4bb8-bd2c-83524e18e369',56020,'Berlin'
'ARRVIZY1187FB41246','cb1e4b6b-a60a-485c-9b20-1ebf03d0afea',219421,'California Oranges'
'AR7QL2911C8A416805','aa292748-4edc-4732-8028-edb77e044a62',183846,'G\xc3\xb6teborgs Symfoniker / Neeme J\xc3\xa4rvi'
'ARLLWQA1241B9C7A5C','',224456,'impulsonic'
'ARXG6L11187FB5695E','48f2decd-51aa-42ce-acff-f9171b9de1b4',26628,'SWAMI featuring Ishmael Morabe'
'ARXSABJ1187FB3C336','7527f6c2-d762-4b88-b5e2-9244f1e34c46',11422,'Deftones'
'ARZVBBM1241B9CB622','',331733,'Green and Yellow'
'ARJFZRE11F4C8469F6','',373243,'Coolio Da Unda Dogg'
'ARW1BRR1187B996332','9e643ff3-c2ea-4530-9fe2-630f96c42548',192722,'The Wicklows'
'ARJ4B7V1187FB4CB90','45fc5c0a-3614-4018-95e9-9101ac827e2',68540,'DJ Godfather'
'AROGO6K1187B992A39','4582365c-f2be-47b8-add5-9fb18acc559a',104902,'Electrostatic'
'ARGV2PR1187B9AD702','043a40c7-fb90-42f7-89a8-077a8ff61db6',12892,'Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer'
'AR85E3Q1187B997BCA','1b4b981d-b486-4564-a7fc-4b6cdda916ba',47445,'Benny Spellman'
'ARI4SKQ1187B9B43B0','a769ffc3-f436-4c7a-9c5c-72b049f5e4d2',7544,'Beres Hammond Feat. Jah Youth'
'ARSKDV01187B98A619','e769ea4a-c129-45df-abb1-3ccf4bbcc629',312159,b"Confetti's"
'ARW45K91187FB3DE04','ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4',27528,'Tommy Makem;The Clancy Brothers'
'ARN76SM1187FB386BA','52af8ebe-3af5-45e0-b4a3-87c43854026f',29388,'Walter Wanderley Trio'
'AR040QX1187FB4CFE1','bc1c8f3f-6f36-4086-a470-87ed813dd429',28697,'Alexisonfire'
'AR7NNKG1187FB4AA1C','dd999ced-1dd4-44b8-ab67-ee5ec23e52b7',19915,'Charly Garc\xc3\xada'
'AR19QZ01187B99C74D','e0974536-897a-46d9-aaa8-c4eccba15b03',390859,'Kako'
'ARQVZ7F1187FB57CC9','211da642-bc13-47f4-85c5-34c071f83a06',270342,'Twenty 4 Seven'
'ARV4BPJ1187B99C978','82a39760-7501-4093-8679-8c533c3f9261',177578,'Gail Davies'
'ARGK3QC1187B9B351A','44c48a1b-defd-4222-bee6-03f9ee9a7be9',325781,'Creedence Clearwater Revisited'
'ARHCRIW122988F9BA6','737871e3-3c1f-4a87-94e5-2789d3a379ea',263249,'Leslie Mendelson'
'AROQ9OT1187B99E88D','7a00735d-15eb-4a6d-aefe-7005aa28fd5d',194485,'Kekele'
'ARPDVPJ1187B9ADBE9','3414d446-735a-443c-931f-10634f57e5b9',3117,'Usher featuring Jermaine Dupri'
'ARKUDRV1241B9C4453','',483054,'Big Daddy Rick'
'ARYHTAK11F50C4A2F','',136002,'Ray Sandoval'
'AR1RNCJ1187FB3D227','dc083bd6-41a3-436e-9e0a-28b4dc773820',27495,'Fastball'
'AROP23Q1187B992697','4a6b1c95-05e6-4980-a45d-795d5d273f9a',10505,'George Faith'
'ARZ8MVL1187FB41D17','02a6e3af-0c07-4b9c-8271-88c09ef9b0e7',162398,'Shout Out Out Out Out'
'AREVQ7D1187FB4371','289d26e4-8935-4f27-9ddc-fe0ee445d6b7',4921,'Randy Stonehill'
'ARHU9211187B9B7E0E','e1564e98-978b-4947-8698-f6fd6f8b0181',14091,'Fort Minor'
'ARG4K2W1187B99EA5D','08a8ff71-ff55-46ad-8578-5a46d60184de',97582,'Charles Aznavour'
'ARWXIVG1187B9B17C5','1f44dc31-d117-4450-9f75-9f12f5a96fa2',166069,'Mr Lab!'
'ARTPDRF1187B9A46D','f495225d-4e26-4d04-a0c5-8d53f5a40624',321378,'Vic Chou'
'ARSHZBZ1187B98A445','984f8239-8fe1-4683-9c54-10ffb14439e9',140407,'Joe Bonamassa'
'ARP1M531187B9B19AC','5adf9c2e-9220-4a1a-8959-eb2d636cac02',45105,'Perez Prado_ His Orchestra'
'ARNCWQE12454A2E59C','',8105,'Diamond Rexx'
'AR7Q0O91187FB4DBE7','72f62a4c-0042-49f6-b4dc-2f5b27dd289f',88222,'Plies featuring Tank'
'AR163QH1187FB42E0D','7796eed0-9716-42d4-ab3f-f9a25c22069e',5239,'Terry Dexter'
'AR58SJE1187B9A8E4C','29b9edaa-058f-489a-b54a-73cc3627661c',19152,'J.B. Lenoir'
