song_id,year
'TRBALIJ128F14884B5',1990
'TRBALRR128F429625D',2000
'TRBALEH128E078B419',2005
'TRBAYER128F933D3B7',1992
'TRBAPVL128F428CD92',1985
'TRBAPBU128F9304E1',2007
'TRBAPPF128F4243DA5',1996
'TRBAWKB128F931BAEE',2008
'TRBAWHU128EF3563C5',1982
'TRBAWQK128F42743A9',2000
'TRBFRFR128E0781C86',1996
'TRBFRPH128F42593D2',1992
'TRBFRMV128F42214A6',2003
'TRBFRZI128F427E827',1992
'TRBFRZX128F9341EAE',2001
'TRBFRYS128F1468FA5',1994
'TRBFUMI128F42B5731',1985
'TRBFUDB128F429C1B8',2006
'TRBFUNY128C7196B7D',1992
'TRBFURI128F1455498',2004
'TRBFIUJ12903CFEB7C',2008
'TRBFIAK128E07823AA',2003
'TRBFIBL128F423AC68',1995
'TRBFIHG128F4289CF9',1997
'TRBFNEE128F425C676',1974
'TRBFNZT128F429201E',2004
'TRBFNSL128F42776F9',1970
'TRBFNOL128F930AA0',2009
'TRBFNLX128F4249752',1956
'TRBFNBC12903CA9800',2009
'TRBFNOR128F933B0F5',1988
'TRBFNYS128EF3412E8',2007
'TRBFNMW12903CBF3CE',1964
'TRBFNDW128F9359ECE',1966
'TRBFNMG128F4278109',1979
'TRBFGZZ128F426DE40',1997
'TRBFGDW128F4261FA6',1984
'TRBFGFF12903CF4183',2000
'TRBFZRA128F427030C',2001
'TRBFZMK12903D0E7BE',2008
'TRBFTJP128F426AC3F',1975
'TRBFSKB128F145C5B1',2004
'TRBFSNP128F14572B5',1988
'TRBFATS128F9319AE',2004
'TRBFALE128EF341C77',1994
'TRBFAPA128F9353136',2006
'TRBFAMR128F9306CC5',2001
'TRBFAON128F9313C62',2009
'TRBFANX128F42934C3',2001
'TRBFAMN128F42367B5',2005
'TRBFAGW12903CC81E2',2005
'TRBFAHF128F42A1F03',2007
'TRBFAWM128E0785A59',2003
'TRBFFKN128F422F3CC',2007
'TRBFFZN12903D08332',1972
'TRBFFSS128F932F5D4',1998
'TRBFFIF128F4233A62',1996
'TRBFFNE128F92F6001',2007
'TRBFOQI128F93428AC',1973
'TRBFOEA128F425D2D',1986
'TRBFOKS12903CA0692',2004
'TRBFHUS128F932F7BE',2004
'TRBFHRA128F424D28A',1991
'TRBFHSR128F1472A36',1986
'TRBFHWD128F148D15D',1988
'TRBFHZG128F9310D3C',1969
'TRBFHQG128F93092E5',2000
'TRBFHCP128F4265101',1986
'TRBFMTO128F9322AE7',1981
'TRBFMCN128F423625D',1926
'TRBFMAS128E078F352',1998
'TRBFMGQ128F931E0A0',1999
'TRBFMGE12903CDECE5',1975
'TRBFJPO128F4295BE3',1995
'TRBFJOE128F9326B03',2009
'TRBFJKU12903CEDB0C',1987
'TRBFJMI128F92E535C',2008
'TRBFJNF128F1462488',1997
'TRBFJGB128F42612B1',2005
'TRBFCKI128F4250666',2008
'TRBFCZL128F42915B0',2005
'TRBFCSV128F92EF7B9',2005
'TRBFDOH128F933797E',2003
'TRBFVMO128F14537D3',2005
'TRBFVZI128F147FCAF',1993
'TRBFVEP128F42621E3',2000
'TRBFVDB128F423EA48',2003
'TRBFQHY128F4242356',1990
'TRBFQII128F930D519',1988
'TRBFQQY128F4249C56',2006
'TRBFQTF128F933EDCA',2009
'TRBFXOQ128F426A061',2000
'TRBFXQT128F148D15',1988
'TRBFXMJ12903CB50F6',2008
'TRBFEIX128F426A5F8',1997
'TRBFEYR128F427230E',1990
'TRBFBQO12903CE7ACD',1996
'TRBFBOG128F9356C6E',1992
'TRBFBRX128F148C4F1',1990
'TRBFBAB128F4227B85',2002
'TRBFBLS12903CBBAB',1994
'TRBFBYF12903CFB6B4',1993
'TRBFBQG128F9313C6D',2009
'TRBFKOK128F42662E6',2007
'TRBFKHT128F427215E',1992
'TRBFKMN128F4286D1',2000
'TRBFKVH128F4262579',2001
'TRBFKON128F4296A52',2008
'TRBFLFI128F427F374',2004
'TRBFLQW128F1483D44',2004
'TRBFLIP128E07897B4',2005
'TRBFLSD128F42A0F4C',1983
'TRBFLOH128F42630E3',1995
'TRBFLOA128E078FA6A',2006
'TRBFLER128F148C52',1994
'TRBFYKT128F428AFF7',2000
'TRBFYZQ128F932CC82',2005
'TRBFYJE128F14A8ABF',1982
'TRBFYIZ128EF34C3C7',2007
'TRBFYFA128F14A0E53',2004
'TRBFPVQ128F428B0D2',1971
'TRBFPRF128F92FB507',2002
'TRBFPRL128F14569B9',2000
'TRBFPZP128F4260621',1998
'TRBFPYV128F421FA78',1993
'TRBFWXD128E0780DB',1999
'TRBFWFX128E079531',2005
'TRBFWCC128F93017D3',2002
'TRBFWSU12903CC36BE',1967
'TRBHRGA128F4268884',2004
'TRBHRKO128F42479B1',2002
'TRBHRUL12903CCDF09',2010
'TRBHRLX128F93466B9',1971
'TRBHRGS128F92E535F',2008
'TRBHUBB128E0782209',2008
'TRBHUOU128F423625E',1926
'TRBHUQK128F14ACB31',2002
'TRBHUVB128F148ADB8',2002
'TRBHUCN128F932E8D7',2009
'TRBHIIQ128F424AB61',2002
'TRBHIMC128F427680F',2005
'TRBHIRB128F1452ACC',2005
'TRBHNCL12903CB6CAA',2010
'TRBHNSS128F4228E6E',2003
'TRBHNQO128F4257526',1993
'TRBHNUB12903CC2475',2004
'TRBHNHZ128F42A6BEF',2004
'TRBHNEU128F426E873',1993
'TRBHGWF128F92C8358',2000
'TRBHGKH128F427FB11',1983
'TRBHGUK128E078E031',1993
'TRBHGRU12903CE2C48',2009
'TRBHGVH128F148AD73',2001
'TRBHZLI128F931CEF3',2001
'TRBHZIX128F421A258',2006
'TRBHZGF128F93576EF',1993
'TRBHZUN12903CA60F7',2009
'TRBHZRN128F92EFF91',2008
'TRBHZAA128F4271AE9',1998
'TRBHZYO128E07862BE',1998
'TRBHZNF128F14989FE',1964
'TRBHTOR128F428CADE',1999
'TRBHTWC128F1488B7',2006
'TRBHTKF128F92CC5D2',2007
'TRBHSOA12903CCC4B2',2005
'TRBHSJU12903CE888A',2004
'TRBHSJX128F42BAE98',2008
'TRBHSJB12903CB81AA',2006
'TRBHSVR128F9324499',1967
'TRBHSDN128F4274E9F',2006
'TRBHSMF128F4285B9C',2004
'TRBHABK128F92F2A3D',1987
'TRBHADL128F931E5F1',2009
'TRBHAAK128F92E27BF',2004
'TRBHFIF12903CF66F4',2006
'TRBHFVD128F4248837',1991
'TRBHFXV128F92FC754',2004
'TRBHFUS12903CA4F1C',2005
'TRBHFAQ128E0791ADA',1968
'TRBHFBL128F14537D2',2005
'TRBHFWZ128F42A2196',2007
'TRBHOXO128F932A739',2009
'TRBHOXV128F92FBB72',1956
'TRBHORY128F148D422',1990
'TRBHOBW128F429504D',1991
'TRBHHCU128F148AF19',1993
'TRBHHWQ128F93321A',2002
'TRBHHUB12903D09FEA',2009
'TRBHHAC128F92D8379',2005
'TRBHHGM12903CFD7C3',1967
'TRBHHUC128F4294C6F',2006
'TRBHHMI128F426779C',2004
'TRBHMLU128F429C194',2006
'TRBHMZS128F42658FF',2003
'TRBHMJS128F9359728',2002
'TRBHMYW128F93086FE',1997
'TRBHMCT128F932C2C2',2002
'TRBHJAY128F14A9061',1980
'TRBHJFG128F426C8EA',1993
'TRBHJPQ128E078ED8F',2002
'TRBHJJH128F9327C91',2006
'TRBHJJP128F145EA12',2001
'TRBHJXG12903D15879',1959
'TRBHCXP128F146D63',2005
'TRBHCQS128F4291D02',2001
'TRBHCXR128F92E7D0E',1986
'TRBHDGB128F4235137',1995
'TRBHDIU128F92E49B7',1989
'TRBHDLD128F146A756',2000
'TRBHDTL128F1468F7D',1977
'TRBHDGL128F42324A7',2008
'TRBHVLH128F92F2369',2006
'TRBHVSO128F92EFA78',1979
'TRBHVTI128F934DAA4',2004
'TRBHQUM128F9309DE1',2005
'TRBHQDN128F4276D66',2008
'TRBHQHE128F4230865',2007
'TRBHQXZ128F42408ED',2002
'TRBHQQY128F931BBFA',2005
'TRBHQHN128F148A1B3',1991
'TRBHXNG128F423C6B7',2001
'TRBHXIS128F930BCED',2003
'TRBHXWT128F42931A9',2007
'TRBHXSQ12903D0967F',2007
'TRBHECY128F930A474',2001
'TRBHEKQ12903CF2B6A',2008
'TRBHESQ128F931BF15',2002
'TRBHEQY128F4275F54',1999
'TRBHEZF128F932BD68',2001
'TRBHEHF128F428385A',2004
'TRBHEUX128F425020D',2007
'TRBHEOR128F429D1B0',1968
'TRBHEBY128F148CF2',1997
'TRBHEVE128F932E1FA',2002
'TRBHEMP128F932DA55',1994
'TRBHEVR128F4263CE0',1990
'TRBHBGB128F931E4CF',1972
'TRBHBWW128F1475058',2003
'TRBHBIT128F4292E42',2004
'TRBHKRZ128EF33DB4A',2003
'TRBHKYX128F9338977',2006
'TRBHKSA128F92FDBEA',1993
'TRBHKKJ128F427A3B1',2002
'TRBHKLV12903CEA0A0',2008
'TRBHKJC128F1465B49',2003
'TRBHKUE128F429215D',2007
'TRBHKXX128F4252D02',2000
'TRBHKCL128F425A036',2004
'TRBHKYJ128F429A0A8',2007
'TRBHKKK128F427E9FF',2007
'TRBHKMT12903CE4757',1998
'TRBHLGE128F42A64E5',2007
'TRBHLTT128F425C30D',1982
'TRBHLBZ128F9300586',2001
'TRBHLDQ128F423EF10',2005
'TRBHLUB128F423E9BD',2003
'TRBHLBL12903D0137C',2002
'TRBHLEZ128F427E5AF',1978
'TRBHLIH128F1473B78',1974
'TRBHYWQ128F4231A3E',2005
'TRBHYBJ128C7196D75',1987
'TRBHPVP128E0785A51',2003
'TRBHPGG128F428C972',2004
'TRBHPLS12903CB0FE6',2006
'TRBHWVU12903CD4350',2004
'TRBHWSJ128F42A6CB3',2002
'TRBCRDS128F426018C',2003
'TRBCRVT128F93073E7',1994
'TRBCRDW128F422D8BA',1999
'TRBCRKF128F14AD398',2005
'TRBCRCU12903CD3E19',1987
'TRBCRUH128F930DB67',1995
'TRBCULU128F931AAB',2007
'TRBCUPT128F1462B73',2003
'TRBCUWM128F92FDD7E',1988
'TRBCUBD128F1456B1F',2001
'TRBCUUU128F425CA73',1997
'TRBCUBV128F145F7E9',2000
'TRBCUMB128F14AD232',2004
'TRBCUST128F932CBA2',2004
'TRBCIDX128F422F215',2004
'TRBCIRO128F42B0277',2002
'TRBCIEV12903CE60F1',2001
'TRBCIXV128F4261F09',1996
'TRBCIUW128F92F6F3D',2008
'TRBCIQL128F427C0AD',1997
'TRBCNGI128F42597B4',2000
'TRBCNUH12903CC27A5',1996
'TRBCNSM128F933D958',1991
'TRBCNWM128F92D50EC',2002
'TRBCGRI128F93355E9',2005
'TRBCGXG128F9322DB',1994
'TRBCGNI128F426C330',2008
'TRBCGHZ128F423B81F',2007
'TRBCGKB12903CFF680',2009
'TRBCGKB12903CC0031',1981
'TRBCGHP128F933878A',1980
'TRBCGXN128F148C0CD',1978
'TRBCZKX12903C9E64C',1969
'TRBCTKV128F42222BD',2007
'TRBCTBL128F931FF29',1995
'TRBCTEE128F42438DC',2008
'TRBCTBG128F42B7E1',2002
'TRBCTRX128F4299237',2003
'TRBCTSB128F931D570',1982
'TRBCTFW128F931FBE9',2004
'TRBCSVE12903D13D5C',1959
'TRBCSTN12903D13548',1990
'TRBCSDW128F424D686',2008
'TRBCSMH128F146A146',1976
'TRBCSPV128F4262DD7',1994
'TRBCSLC128F421BD25',2008
'TRBCSSE12903CBE261',2009
'TRBCSYN128F92F4B62',2000
'TRBCAJY128F932C54E',1999
'TRBCALG128F1483839',2006
'TRBCADG128F14AB245',1984
'TRBCACR128F425E727',1983
'TRBCANP128F92FA6B9',2006
'TRBCFFD128F92D912E',2007
'TRBCFNZ128F4241704',1995
'TRBCFLI128F429F370',2003
'TRBCFUS128F92C90DD',2006
'TRBCOBZ128F428005D',2008
'TRBCOJM12903D0136F',2002
'TRBCORE12903CD6FA0',2008
'TRBCHIL128F4281434',1996
'TRBCHAG128F428CEAC',1990
'TRBCHEE128F92F82D0',1995
'TRBCHRA128F9357174',2004
'TRBCHOY12903CD9688',2002
'TRBCMDH128F92FA444',1965
'TRBCMSO128F92E6AE5',2008
'TRBCMFZ128F14AFD69',1982
'TRBCMJT128F14B12CC',2000
'TRBCMNO128F92D58E5',2008
'TRBCJVF128F14A8A16',1977
'TRBCJSZ128E07969B5',2005
'TRBCJDC128EF35DF44',2006
'TRBCJUF128F93190C2',2009
'TRBCJIX128F424F99E',2002
'TRBCCJV128F92F23B0',2003
'TRBCCAJ128F148CBB',1999
'TRBCCWW128F933F246',1983
'TRBCCYW12903CEC282',2006
'TRBCCEG128F9321406',2003
'TRBCDEW12903CA9142',2001
'TRBCDCS128F422F0CF',1997
'TRBCDHQ128F92F9AE8',1967
'TRBCVWC128F932F321',1993
'TRBCVXB128F429C17A',2005
'TRBCVBK128E07813EC',2001
'TRBCVKB128F9331EC6',2004
'TRBCVVB128F92EB308',1969
'TRBCVFF128F4222C3C',2001
'TRBCVKD128F1473B98',1972
'TRBCVKL128F92CE9EF',2005
'TRBCQWN12903CDA7EC',1968
'TRBCQLB128F9332CF4',2009
'TRBCQDI128EF342954',2001
'TRBCQDO128F9314C76',1992
'TRBCQRZ128F1477E75',2006
'TRBCXIX12903CE8449',1974
'TRBCENO128F146C85',2005
'TRBCEVJ128F428E090',1985
'TRBCEAB12903CA10FC',1992
'TRBCEST128F9327FBF',2001
'TRBCBVY128F933A195',1989
'TRBCBVI128F429F994',1997
'TRBCBVO128F92D4299',2006
'TRBCBAM128F92E3044',2007
'TRBCBYQ128F42981F1',1971
'TRBCBMG12903CDE2A4',1992
'TRBCBMO128F92C77B9',2008
'TRBCBLN128F932BC9D',2004
'TRBCBSK12903CA2DD3',2001
'TRBCBXZ128F14628C3',1995
'TRBCBOY12903CC66C6',2005
'TRBCKSF128F932FA70',2008
'TRBCKNC128F4282300',2004
'TRBCKRF128F9320920',2004
'TRBCKNP128F4222D54',1991
'TRBCKPU128F92D9B79',2008
'TRBCKWQ12903CC81E0',2005
'TRBCLIO128F426E4B8',1996
'TRBCLGH12903CCA1D0',1967
'TRBCYYN128F4297CD5',2001
'TRBCYJZ128F931426',1977
'TRBCYXJ128F42873C3',2005
'TRBCYOI128F1455566',2004
'TRBCYEC128F423A352',1988
'TRBCYJG128F93283C',2008
'TRBCYXD12903CC7609',2001
'TRBCPKL128F42A97A4',2000
'TRBCPXR128F42AC544',2005
'TRBCWQC12903CA45DE',2003
'TRBCWOW128F1467692',1999
'TRBCWCU12903CFB6A2',1958
'TRBCWCQ128F92CDDA8',2005
'TRBCWNH128F93103EE',2008
'TRBCWIA128F4220805',2006
'TRBCWPC128F42438DF',2008
'TRBCWGM128F428D6FD',2000
'TRBDRUE12903CD596D',2010
'TRBDRBO128F9313A38',2004
'TRBDRCK128F92F738',2001
'TRBDREO128F427F114',1990
'TRBDRIT128F42929A1',1996
'TRBDRIN128F9308ABF',1998
'TRBDRIR128F4241358',2006
'TRBDRSG128F92D2583',2003
'TRBDRTN12903D021D9',2010
'TRBDROB128F93093CA',1983
'TRBDUWE128EF3583EA',2005
'TRBDUMD128F9327534',2009
'TRBDUAZ128F92D718A',2001
'TRBDUXF128F4232689',1994
'TRBDUSM128F9339A13',2001
'TRBDUYE12903CB246F',2003
'TRBDIEV128F147097A',2000
'TRBDITJ128F145998C',2002
'TRBDIKL128F42649B0',1973
'TRBDIZG12903CD68A3',2009
'TRBDIOP128EF35F99C',2002
'TRBDIMX128F147A307',2006
'TRBDIPI128F4279185',1982
'TRBDNGV128EF3431B5',2006
'TRBDNSH12903C924BF',1991
'TRBDNGV128F42895AE',1967
'TRBDNXF12903D07824',1996
'TRBDNDV12903CE9E28',2009
'TRBDNIZ128E0781CCF',1980
'TRBDNZI128F14A9065',1983
'TRBDNDG128E0782EDC',1982
'TRBDNNY128F147C34C',2003
'TRBDNKA128F9306B3C',2008
'TRBDGEW128F93333E0',1997
'TRBDGNU128E078A4AF',2004
'TRBDGXH128F92E1661',1977
'TRBDGQU128F146607A',1995
'TRBDGLL128F9343CD1',1990
'TRBDZBH12903CE85E4',2006
'TRBDZES128F424080',1998
'TRBDZVP12903CC0089',2009
'TRBDTWR128F149E9B7',1999
'TRBDTFI12903CFC3F1',2000
'TRBDTZX128F92DFA66',2009
'TRBDTNY128F9327A10',1979
'TRBDSGK128F92F2C59',2003
'TRBDSQE128E079325F',1970
'TRBDSNM128F930A19E',1975
'TRBDSXN128F4293DA9',1998
'TRBDSWA128F92FE70A',1986
'TRBDSLA128F4288246',1993
'TRBDSFP128E07937B9',1991
'TRBDSPX12903CFA94C',2001
'TRBDAXF128F92F6565',2009
'TRBDAVU128F423814A',2008
'TRBDANT128E0782452',1982
'TRBDFJX128F92C2847',2007
'TRBDFMM128F42A63D0',2006
'TRBDFUU128F92EF5BC',2005
'TRBDOFA128F427C09D',1993
'TRBDOGI128F4252243',1996
'TRBDOMM12903CA0A9',1970
'TRBDOEI128F9329AE5',2003
'TRBDOAR128F42618B7',2003
'TRBDOGK128F42372FD',2004
'TRBDHSQ12903CDB3E8',2001
'TRBDHKL128F426BE45',2007
'TRBDHDP128F422931',1985
'TRBDHUE128F9317991',1959
'TRBDHUR128F423EC48',1996
'TRBDHYG12903CE49CC',1967
'TRBDMJP128F146E512',2001
'TRBDMCC128F9358267',1998
'TRBDMZP128F93499E4',2007
'TRBDMVQ128F9327FBD',2001
'TRBDMAU128F935960',1999
'TRBDMDS128F930B8F1',2001
'TRBDMIN128F147FCB',1985
'TRBDJNN12903D05054',2008
'TRBDJUT128F9352FB1',1990
'TRBDJUQ128F148C4A5',1967
'TRBDJNF12903CE6967',2010
'TRBDJWO128F427218D',2001
'TRBDCAH128EF362D31',1993
'TRBDDKF128F426BF7',2008
'TRBDDMU128F9350474',2006
'TRBDDRB12903D133C5',1988
'TRBDVJF128E078894',2001
'TRBDVCW128F427C875',2008
'TRBDVLN128E078C6F',1971
'TRBDVVT128F4279D11',1996
'TRBDVBK128F4263798',1993
'TRBDVVN128F4285CC6',2000
'TRBDQHA128F426EB28',2001
'TRBDQUL128F14933F1',2006
'TRBDQIR12903CF0C9C',1989
'TRBDXOG128F427031F',2001
'TRBDXIM128F427ABDA',2001
'TRBDXIX128F93256C',2009
'TRBDXOD128F422C47',1981
'TRBDXQL128F424392E',1993
'TRBDXLZ12903CC8988',2000
'TRBDXDO128F14A1CD1',2006
'TRBDEXM128F4291A7F',2007
'TRBDEKV128F426BDAF',2002
'TRBDENB128F42B7798',2000
'TRBDETQ128F14B0CDD',2004
'TRBDENV12903CC4FDA',1999
'TRBDBGX128F92F3BC9',1979
'TRBDBIU128E0791595',2005
'TRBDBWW128F426D386',1995
'TRBDBKZ128F425D023',2008
'TRBDBJM128F1456D2D',1995
'TRBDBVM128F427BCC9',1992
'TRBDBXO128F42B3E45',2003
'TRBDKQI128F1465028',2003
'TRBDKQX12903CAE132',2001
'TRBDKOV128F4290943',1974
'TRBDLIB128F9338167',1998
'TRBDLXE128F9310E95',1998
'TRBDLDS128F429C171',2005
'TRBDYIC128F92F1D17',2000
'TRBDYYN128F92F383F',2007
'TRBDYEF128F423DC43',1974
'TRBDYFY128F93330AA',2008
'TRBDYIF128F4294F19',1970
'TRBDPRV128F9306A7E',2009
'TRBDPDP128F92E58C9',2004
'TRBDPHY128F4218493',2005
'TRBDWLE128F42B3112',1976
'TRBDWRY128F427991E',2005
'TRBDWBW128F932C973',1967
'TRBDWDQ128F1455787',2002
'TRBERGT128F42A009F',2005
'TRBERCZ128E0787D93',1999
'TRBEROX128F4270745',2002
'TRBERLZ12903CC4747',2006
'TRBERHG128F933AC46',2005
'TRBEUMG128F422305C',2008
'TRBEUKI128F9318306',1967
'TRBEIAM12903CF4476',1996
'TRBEISL128F931B107',2007
'TRBEIVC128F9320E95',2006
'TRBEIYU128F92E88A9',1996
'TRBEIBI12903CC4C7',1982
'TRBEIKK128F14628D6',2001
'TRBEIBI12903CBD2B6',1999
'TRBEIRT128F42A6680',2007
'TRBENDH128F1467D62',1993
'TRBENTT128E0781C26',1972
'TRBENHU12903CB6830',1982
'TRBEGWL128F423F4F1',2001
'TRBEGMG128F92FD7C4',2004
'TRBEGJR128F4275E2E',2000
'TRBEGMU128F9325473',2005
'TRBEGHL128F92F76E8',1992
'TRBEGQC12903CAB228',2010
'TRBEZUP128F9331747',1999
'TRBEZEM128F92F135A',1997
'TRBETVK128F4288B49',1970
'TRBETHV128F429722F',2003
'TRBETRA128F9327DC6',2005
'TRBESWC128EF34B859',2006
'TRBESVW128F92F6960',2007
'TRBESGH128E0788912',1993
'TRBESDU128F4277813',2005
'TRBESBZ12903CA0A95',1990
'TRBESEX128F147BB13',2006
'TRBEACH128EF341C45',2007
'TRBEAMO128F425B75F',2002
'TRBEATE128E078F0D8',1985
'TRBEAZN128F14858B3',2003
'TRBEAWP128F422B4D1',2006
'TRBEAOU128E0798350',2005
'TRBEFFG128E0793C24',1998
'TRBEFFA128F930F017',2007
'TRBEFAS128F4262569',2005
'TRBEFQY128F932EE3F',2008
'TRBEOUP12903CF652E',2006
'TRBEOUT12903CD5981',2010
'TRBEONX128E0788D2',2005
'TRBEORE128F92E8476',2007
'TRBEOSC128F426AB23',1996
'TRBEOOD128E0795C84',1999
'TRBEOCF128F426BFDC',1980
'TRBEOYQ128F42955C3',2005
'TRBEHNT128E0792546',2000
'TRBEHBS128F4233471',2000
'TRBEHFA128F145B3DA',1991
'TRBEHEY128F92C2852',1984
'TRBEMTB128F14ACBDF',1990
'TRBEMJC128F14A6E0D',1994
'TRBEMTF128F42660CA',1995
'TRBEJKS128F426D823',1980
'TRBEJFD128F93222D8',2002
'TRBEJDZ128F92D02F8',1997
'TRBECGH12903CC2304',2010
'TRBECKU128F428B08A',2001
'TRBECAL128F4270F27',1993
'TRBECNW128F426BE82',2008
'TRBECBM128F426AA34',1999
'TRBEDVH128F14599C7',2002
'TRBEDLE128F933039C',1997
'TRBEDRW128F425F424',1989
'TRBEVTM128F92FE2B2',1997
'TRBEVII12903CA1A06',1991
'TRBEVZN128F9330A0D',2000
'TRBEQZJ128F9300B50',2003
'TRBEQFT128F4238A28',2001
'TRBEQFT128F146BD6D',2003
'TRBEXJN128F42B18D6',2007
'TRBEXUF128F92DF175',2008
'TRBEXHF128F4266092',2002
'TRBEEDK128F424D995',2007
'TRBEEWS12903CD0B60',2004
'TRBEELS128F42B63A8',1992
'TRBEEMB128F9320082',2002
'TRBEBWN128F933D21F',2007
'TRBEBEZ128E0792F08',1996
'TRBEBVZ128F425A660',1991
'TRBEBWG128F93214A4',1997
'TRBEBAS128F92EAC23',1980
'TRBEBYV128F14A0B65',2004
'TRBEBNV128F423783D',1993
'TRBEKLP128F92FB2BD',1999
'TRBEKGR128F425DA44',2003
'TRBEKMX128F92D7B75',1987
'TRBEKDE128F92E7486',1999
'TRBELYI128F147E20',1998
'TRBEYXK128F427E125',2005
'TRBEYTH128F9309622',1999
'TRBEYEO128F9308A8D',1984
'TRBEYDS128F148C563',1993
'TRBEYAK128F9334433',2005
'TRBEYPA128F933197C',1992
'TRBEYJR128F4292651',2002
'TRBEYVD12903CE3DE9',2007
'TRBEWCS128F428BA34',2001
'TRBEWTY12903CB4779',2008
'TRBBRTY128F4260973',1995
'TRBBRJN128F425C040',1969
'TRBBRRS128F4256EEF',1994
'TRBBRFQ12903CE2997',2003
'TRBBUCK128F42AFAD6',1991
'TRBBUPS12903CFC938',2006
'TRBBUHZ128F428F001',2008
'TRBBULA128F146E122',2005
'TRBBICL128F42ADFD3',2004
'TRBBILZ12903CB422C',2006
'TRBBISD12903CF8B3E',2008
'TRBBIYI128F92E13CC',2002
'TRBBIBE128F4226E29',1996
'TRBBILK128F14A2FD6',1993
'TRBBNHZ128F423E599',1994
'TRBBNTP128F92D934C',1995
'TRBBNRP128F92EDD9D',1995
'TRBBNML12903CBD2B3',1999
'TRBBGQN128F9310CBE',2009
'TRBBGFR128F427B5BD',1977
'TRBBGUV128F92DFA21',2009
'TRBBGDK128F427D450',1998
'TRBBGOG128EF33EDCA',2004
'TRBBGMD128F4229F92',2002
'TRBBGMS128F424C656',1990
'TRBBZRF128F9321407',2003
'TRBBZWC128F93172DA',2004
'TRBBZFO128F932CD27',2006
'TRBBZJW12903CF71A6',2006
'TRBBZQM128F931A529',1972
'TRBBZOG128F422B02',2008
'TRBBTZW12903CE7495',1998
'TRBBTSI128E0790E7',1997
'TRBBTQB128F92FAB03',2009
'TRBBTLA128F4226907',2004
'TRBBTUD128F42A10A3',2002
'TRBBSBF128F14687A4',1996
'TRBBSGI128F9309855',2008
'TRBBSFL128F931798C',1959
'TRBBADO12903CEE832',2006
'TRBBANU128F422B87',2006
'TRBBARP128F9306CBE',2001
'TRBBANR128F4277C5',1992
'TRBBAKH128F92FA339',2006
'TRBBASV128F427680E',2005
'TRBBAHD128F428E0FE',1987
'TRBBAQJ128F92F1336',1976
'TRBBFOT12903CBCB4F',1997
'TRBBFLM128F14AD269',2002
'TRBBFRR128F426CD17',1991
'TRBBFHG128F932B9D6',1998
'TRBBFMN128F421AF38',2001
'TRBBOPV12903CFB50F',1991
'TRBBOBQ12903CC5186',1988
'TRBBOFH128F14A2A46',1979
'TRBBOUN128F425A4E6',1993
'TRBBOUO128F92D246',1996
'TRBBOKQ128F933AE7C',2007
'TRBBHFE12903CA5EE',2002
'TRBBHLO128F9302EA4',2003
'TRBBHUR128F92FDBE2',2000
'TRBBHZV128F429A392',1999
'TRBBHPQ128F145A7F8',1987
'TRBBHQO128F9341FC8',1997
'TRBBHHP128EF365DA0',1986
'TRBBHUW128F429476F',2000
'TRBBMAL128F146B288',1999
'TRBBMDA12903CB688E',2010
'TRBBMPH128F1469775',1988
'TRBBMXI128F428CCD1',1992
'TRBBMHE128EF341D09',1988
'TRBBMIF12903CA1EB0',1972
'TRBBMQN128EF35F995',2002
'TRBBJVD128E07826F3',1993
'TRBBJKY128F931FB24',1958
'TRBBJBO128F92EB2C5',2000
'TRBBJAJ128F425DA40',2003
'TRBBCZA128F146587F',2002
'TRBBCOM128F92F1208',1963
'TRBBCUA128E078FA50',2000
'TRBBCVJ128F425BE2C',2004
'TRBBDIU128F1496C52',2000
'TRBBDDG128F14743AE',1994
'TRBBDLG128F9308703',1997
'TRBBDXO128F14A4737',1989
'TRBBDAH128F92E625E',2001
'TRBBDPA12903CCCA06',2009
'TRBBDZF128F424BE45',2008
'TRBBVFB128F1461507',1970
'TRBBVYI128F4291603',1986
'TRBBVTH128F92F3B6F',2008
'TRBBVAH128F4270300',2001
'TRBBVFT128F42ABB02',1977
'TRBBVBM128F92D07F1',2008
'TRBBVPM12903CDB094',2006
'TRBBVSO128F9341C12',1999
'TRBBVNR128E078E1E4',2000
'TRBBVBM128F4276D82',1991
'TRBBQJZ128F92C5AF2',1992
'TRBBQGV12903CB5CD3',2004
'TRBBQHG12903CB5AD2',1988
'TRBBQPP128F92EE611',2007
'TRBBQFV128F4252EFF',2008
'TRBBXTY128F427EA62',2003
'TRBBXML128F4256DFF',2007
'TRBBXSE128F42798F6',1997
'TRBBXEG128F424EC2C',1979
'TRBBXLI128F931BC58',2009
'TRBBXGU12903CCC870',2009
'TRBBEEP128F147F1BF',2005
'TRBBEGG128F9314BAA',1993
'TRBBEYU128F4235623',2005
'TRBBECU128F931E67C',1997
'TRBBEHB128E0784F71',2003
'TRBBBMT128F42A0A4E',1992
'TRBBBOA128F42624DA',1999
'TRBBBEA128F93391BA',2004
'TRBBBUG128F148D65',2003
'TRBBBLA128F424E963',1995
'TRBBBKS12903CDFCF4',2006
'TRBBKIH128F9343FD4',2007
'TRBBKMZ128F93539F4',2004
'TRBBKAI128F4251AEF',1984
'TRBBKUZ128F92C9D49',2006
'TRBBKXZ128F4215C88',1994
'TRBBLOQ128F930C9DE',1984
